user_id,item_id,rating,interaction,timestamp,description,item_features
user_98,item_27,3.0,view,2025-05-09 04:33:07,Piece group message authority threat ask impact consider ok figure only.,Beauty at
user_80,item_15,4.0,cart,2025-05-09 04:32:33,Mouth everybody project describe without discussion show within vote.,Sports social
user_49,item_29,3.0,purchase,2025-05-09 04:33:10,Girl point debate many place population hit thus also single.,Beauty bank
user_39,item_38,4.0,purchase,2025-05-09 04:34:09,Human their agency challenge true history child structure create.,Beauty project
user_40,item_37,4.0,view,2025-05-09 04:30:41,Crime anyone wish side trip election.,Books partner
user_79,item_48,5.0,view,2025-05-09 04:30:24,Their company matter far identify reach short.,Electronics although
user_98,item_14,2.0,view,2025-05-09 04:32:31,Painting action impact debate child increase himself these mother single fund system.,Electronics detail
user_34,item_43,5.0,view,2025-05-09 04:30:44,No nearly design economic various know figure though.,Books stuff
user_31,item_12,2.0,view,2025-05-09 04:30:52,Decision star marriage face truth recently.,Beauty someone
user_21,item_1,3.0,view,2025-05-09 04:31:00,Grow media network crime rest himself worker animal reason agree pull.,Beauty test
user_89,item_39,4.0,view,2025-05-09 04:31:27,Really anyone old TV create too consumer above.,Home evidence
user_5,item_15,4.0,view,2025-05-09 04:32:25,Mouth everybody project describe without discussion show within vote.,Sports social
user_37,item_45,3.0,cart,2025-05-09 04:30:11,Fight investment police find religious right cause unit there.,Electronics great
user_10,item_44,,view,2025-05-09 04:33:31,Money like voice administration federal figure trip decision pressure this.,Clothing collection
user_34,item_41,3.0,view,2025-05-09 04:33:10,Account medical degree mind line section western evidence traditional which we most.,Clothing tree
user_26,item_28,3.0,view,2025-05-09 04:31:53,Prepare continue down although lot way south tree shake physical.,Beauty mouth
user_29,item_42,4.0,view,2025-05-09 04:33:14,Fund evidence Democrat she exactly rate next member and turn pressure.,Books available
user_35,item_10,4.0,view,2025-05-09 04:33:35,Agent as move treatment read actually pick.,Electronics data
user_22,item_20,3.0,view,2025-05-09 04:29:31,Over character theory skill rise skill return generation meeting baby teacher worker benefit.,Books apply
user_73,item_19,,view,2025-05-09 04:29:20,Shoulder glass market across land college age stay chair cell never.,Electronics there
user_60,item_45,,view,2025-05-09 04:34:59,Fight investment police find religious right cause unit there.,Electronics great
user_52,item_18,4.0,view,2025-05-09 04:34:16,Record author collection material item tonight shake chance become civil Mr.,Electronics fly
user_64,item_29,4.0,view,2025-05-09 04:34:42,Girl point debate many place population hit thus also single.,Beauty bank
user_6,item_28,3.0,cart,2025-05-09 04:29:25,Prepare continue down although lot way south tree shake physical.,Beauty mouth
user_78,item_17,3.0,view,2025-05-09 04:33:47,Run turn church ahead heavy two produce miss cup decade.,Electronics no
user_30,item_44,4.0,cart,2025-05-09 04:31:11,Money like voice administration federal figure trip decision pressure this.,Clothing collection
user_74,item_38,4.0,purchase,2025-05-09 04:30:56,Human their agency challenge true history child structure create.,Beauty project
user_98,item_44,3.0,cart,2025-05-09 04:30:21,Money like voice administration federal figure trip decision pressure this.,Clothing collection
user_74,item_3,4.0,cart,2025-05-09 04:31:24,Responsibility similar area want billion middle himself nearly former operation.,Electronics drop
user_23,item_31,5.0,view,2025-05-09 04:34:38,Another pressure perhaps president state from same little history.,Home indicate
user_57,item_18,3.0,view,2025-05-09 04:32:24,Record author collection material item tonight shake chance become civil Mr.,Electronics fly
user_75,item_28,4.0,view,2025-05-09 04:29:55,Prepare continue down although lot way south tree shake physical.,Beauty mouth
user_63,item_6,3.0,view,2025-05-09 04:34:02,Unit gas lose news third south table be expect usually war.,Books civil
user_53,item_22,3.0,view,2025-05-09 04:30:45,,Sports camera
user_14,item_11,5.0,view,2025-05-09 04:30:55,Reveal table describe shoulder little require.,Beauty economy
user_89,item_32,4.0,view,2025-05-09 04:32:47,Build current there car animal bad your policy ok.,Books nor
user_52,item_49,4.0,view,2025-05-09 04:30:55,See Congress professor economic actually up assume study also.,Clothing American
user_59,item_6,5.0,view,2025-05-09 04:31:42,Unit gas lose news third south table be expect usually war.,Books civil
user_42,item_8,,purchase,2025-05-09 04:31:03,Similar do party court hit lead expect.,Books since
user_52,item_33,4.0,cart,2025-05-09 04:33:43,Care firm thank note position investment scene Congress mention tree response that few.,Home run
user_1,item_43,3.0,cart,2025-05-09 04:32:48,No nearly design economic various know figure though.,Books stuff
user_60,item_27,4.0,view,2025-05-09 04:32:33,,Beauty at
user_67,item_24,,view,2025-05-09 04:32:37,Draw race we cultural find buy enter approach other loss.,Electronics friend
user_64,item_41,4.0,view,2025-05-09 04:34:07,Account medical degree mind line section western evidence traditional which we most.,Clothing tree
user_7,item_14,4.0,view,2025-05-09 04:30:56,Painting action impact debate child increase himself these mother single fund system.,Electronics detail
user_17,item_19,3.0,view,2025-05-09 04:30:28,Shoulder glass market across land college age stay chair cell never.,Electronics there
user_90,item_32,5.0,view,2025-05-09 04:34:20,Build current there car animal bad your policy ok.,Books nor
user_81,item_39,2.0,cart,2025-05-09 04:31:10,Really anyone old TV create too consumer above.,Home evidence
user_91,item_11,2.0,view,2025-05-09 04:31:28,Reveal table describe shoulder little require.,Beauty economy
user_2,item_36,5.0,view,2025-05-09 04:34:16,Step budget fact pull security how over seven.,Electronics bring
user_29,item_8,4.0,view,2025-05-09 04:34:30,Similar do party court hit lead expect.,Books since
user_16,item_42,4.0,cart,2025-05-09 04:29:45,Fund evidence Democrat she exactly rate next member and turn pressure.,Books available
user_64,item_46,4.0,view,2025-05-09 04:30:30,Star drug usually seek hope fill two present institution happen.,Electronics today
user_91,item_18,3.0,view,2025-05-09 04:32:56,Record author collection material item tonight shake chance become civil Mr.,Electronics fly
user_62,item_31,,view,2025-05-09 04:33:45,Another pressure perhaps president state from same little history.,Home indicate
user_71,item_10,4.0,view,2025-05-09 04:34:41,Agent as move treatment read actually pick.,Electronics data
user_77,item_33,3.0,cart,2025-05-09 04:34:24,Care firm thank note position investment scene Congress mention tree response that few.,Home run
user_18,item_5,4.0,view,2025-05-09 04:31:09,Agree increase end single religious radio.,Clothing size
user_54,item_22,3.0,purchase,2025-05-09 04:34:23,Show live east without site although few.,Sports camera
user_65,item_18,3.0,cart,2025-05-09 04:31:47,Record author collection material item tonight shake chance become civil Mr.,Electronics fly
user_37,item_47,3.0,view,2025-05-09 04:32:48,Bring million image condition care walk open fight the skin now kid.,Home a
user_76,item_38,4.0,purchase,2025-05-09 04:29:46,Human their agency challenge true history child structure create.,Beauty project
user_63,item_10,3.0,view,2025-05-09 04:30:08,Agent as move treatment read actually pick.,Electronics data
user_62,item_23,3.0,view,2025-05-09 04:32:58,Over talk own exist treat stay yard exist for.,Sports court
user_98,item_35,4.0,view,2025-05-09 04:29:29,Break deal decision trip election some executive apply.,Clothing alone
user_42,item_13,4.0,purchase,2025-05-09 04:34:52,Present try first only we production professional big mouth everyone or as.,Sports include
user_31,item_37,3.0,view,2025-05-09 04:34:46,Crime anyone wish side trip election.,Books partner
user_100,item_27,3.0,view,2025-05-09 04:31:02,Piece group message authority threat ask impact consider ok figure only.,Beauty at
user_96,item_31,4.0,cart,2025-05-09 04:31:45,Another pressure perhaps president state from same little history.,Home indicate
user_49,item_25,,purchase,2025-05-09 04:33:57,Remain court good day field wait management discuss hear suffer direction mother still.,Sports whatever
user_84,item_10,2.0,view,2025-05-09 04:29:20,Agent as move treatment read actually pick.,Electronics data
user_5,item_9,3.0,view,2025-05-09 04:30:36,Speak can ready live somebody fund garden few rule eye financial would.,Beauty Congress
user_76,item_22,3.0,cart,2025-05-09 04:33:09,Show live east without site although few.,Sports camera
user_57,item_7,4.0,view,2025-05-09 04:33:59,,Books professional
user_59,item_1,,cart,2025-05-09 04:30:54,Grow media network crime rest himself worker animal reason agree pull.,Beauty test
user_53,item_42,,purchase,2025-05-09 04:31:39,Fund evidence Democrat she exactly rate next member and turn pressure.,Books available
user_10,item_31,3.0,cart,2025-05-09 04:33:22,Another pressure perhaps president state from same little history.,Home indicate
user_34,item_22,3.0,view,2025-05-09 04:29:34,Show live east without site although few.,Sports camera
user_51,item_42,2.0,view,2025-05-09 04:34:57,Fund evidence Democrat she exactly rate next member and turn pressure.,Books available
user_43,item_44,3.0,cart,2025-05-09 04:34:43,Money like voice administration federal figure trip decision pressure this.,Clothing collection
user_49,item_21,3.0,view,2025-05-09 04:32:01,What approach official call industry and hard top.,Books anyone
user_98,item_32,4.0,cart,2025-05-09 04:29:31,Build current there car animal bad your policy ok.,Books nor
user_5,item_40,3.0,view,2025-05-09 04:29:12,Baby tree trouble begin generation news wind leader of.,Clothing course
user_81,item_44,4.0,purchase,2025-05-09 04:29:26,Money like voice administration federal figure trip decision pressure this.,Clothing collection
user_30,item_48,5.0,view,2025-05-09 04:33:35,Their company matter far identify reach short.,Electronics although
user_13,item_49,3.0,view,2025-05-09 04:34:34,See Congress professor economic actually up assume study also.,Clothing American
user_13,item_29,4.0,view,2025-05-09 04:32:26,Girl point debate many place population hit thus also single.,Beauty bank
user_39,item_2,4.0,view,2025-05-09 04:33:24,Page total hard foreign improve day stage student owner human right no medical.,Electronics society
user_8,item_19,3.0,view,2025-05-09 04:30:40,Shoulder glass market across land college age stay chair cell never.,Electronics there
user_56,item_10,4.0,view,2025-05-09 04:30:25,Agent as move treatment read actually pick.,Electronics data
user_53,item_37,4.0,view,2025-05-09 04:31:53,Crime anyone wish side trip election.,Books partner
user_24,item_11,4.0,view,2025-05-09 04:33:53,Reveal table describe shoulder little require.,Beauty economy
user_79,item_25,3.0,view,2025-05-09 04:30:00,Remain court good day field wait management discuss hear suffer direction mother still.,Sports whatever
user_31,item_32,4.0,purchase,2025-05-09 04:31:27,Build current there car animal bad your policy ok.,Books nor
user_19,item_15,,view,2025-05-09 04:31:02,Mouth everybody project describe without discussion show within vote.,Sports social
user_33,item_30,5.0,view,2025-05-09 04:34:29,Seat book result get record available catch catch.,Sports house
user_2,item_30,4.0,purchase,2025-05-09 04:32:39,Seat book result get record available catch catch.,Sports house
user_87,item_35,5.0,view,2025-05-09 04:34:37,Break deal decision trip election some executive apply.,Clothing alone
user_57,item_23,3.0,purchase,2025-05-09 04:34:40,Over talk own exist treat stay yard exist for.,Sports court
user_39,item_41,4.0,purchase,2025-05-09 04:29:24,Account medical degree mind line section western evidence traditional which we most.,Clothing tree
user_89,item_17,4.0,view,2025-05-09 04:32:29,Run turn church ahead heavy two produce miss cup decade.,Electronics no
